INLA.max.edge,sigma2x.true,boundary.splitter,beta0.true,kappa.true,folder_string,FEM.approx.mesh,OmegaArea,MeshExact,Voronoi,DualMesh,DualMeshExtra,DualMeshExtraMeshMapped,BarycentricPointSpread,BarycentricPointSpreadManyPoints
4,0.1,1,1,2.82842712474619,20191212_1405_SF6cLS,TRUE,256,0.0131395800892188,0.00756569342121356,0.00743434120443652,0.00828654972631377,0.00741472540698398,0.00809282491019843,0.00770784147769546
4,0.2,1,1,2.82842712474619,20191212_1405_SF6cLS,TRUE,256,0.0554564138734652,0.0318190089345854,0.0316361491594798,0.0352359184866284,0.031585839105554,0.033044218584738,0.0322085464827384
3,0.1,1,1,2.82842712474619,20191212_1405_SF6cLS,TRUE,256,0.0110071649486608,0.00545568709748773,0.00466540230190207,0.00535621866919374,0.00464427143189297,0.0048900063960389,0.00475728436422435
3,0.2,1,1,2.82842712474619,20191212_1405_SF6cLS,TRUE,256,0.0465388283040826,0.0219885804384353,0.0198984156089196,0.0228554092945692,0.0198358328994276,0.0203685565412185,0.0200764837784558
4,0.1,2,1,2.82842712474619,20191212_1405_SF6cLS,TRUE,128,0.0130054499864422,0.00697627273428741,0.00727901724721721,0.00811955776316296,0.00704846025362342,0.0107807292164345,0.00749302295863972
4,0.2,2,1,2.82842712474619,20191212_1405_SF6cLS,TRUE,128,0.0546399704375236,0.0291615219592272,0.0304945495867002,0.0343603875046282,0.029918399845206,0.0374017185899395,0.0308433431007084
3,0.1,2,1,2.82842712474619,20191212_1405_SF6cLS,TRUE,128,0.00969945315146033,0.00492538963727062,0.00393291287938618,0.00471603944002297,0.00373797902541169,0.00363769711847329,0.00386189341397323
3,0.2,2,1,2.82842712474619,20191212_1405_SF6cLS,TRUE,128,0.0424536658130489,0.0204966868258765,0.0175735964991634,0.0211519117097578,0.0169046066241692,0.0166993946276802,0.0171785381350648
