INLA.max.edge,sigma2x.true,boundary.splitter,beta0.true,kappa.true,folder_string,FEM.approx.mesh,OmegaArea,MeshExact,Voronoi,DualMesh,DualMeshExtra,DualMeshExtraMeshMapped,BarycentricPointSpread,BarycentricPointSpreadManyPoints,AvgDetMethods
4,0.2,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,1.24850292022898e-07,1.46049775278526e-07,1.48066988657549e-07,1.4199436137373e-07,1.43851593829002e-07,1.43652190826505e-07,1.43757890096834e-07,1.44846237278428e-07
4,0.2,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,5.63615011025986e-08,6.68177346201415e-08,6.73576903649253e-08,6.40218003107065e-08,6.49134370965161e-08,6.48221988204165e-08,6.48759947926499e-08,6.55687820557253e-08
4,0.2,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,1.39335543567852e-08,1.594250277097e-08,1.59268732121808e-08,1.50149860410684e-08,1.51562294787117e-08,1.51344519236674e-08,1.51488038280618e-08,1.53809672084663e-08
4,0.2,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,3.16335360734755e-08,3.72048727514437e-08,3.73372004414286e-08,3.53245640714071e-08,3.57780097545932e-08,3.57269967442184e-08,3.57589062373805e-08,3.62196375860327e-08
4,0.2,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,7.7908734627998e-09,8.72607719580095e-09,8.70296200462676e-09,8.19638589021832e-09,8.25082875384477e-09,8.23902616496053e-09,8.24695217690694e-09,8.38279878056655e-09
4,0.2,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,3.44336625200583e-09,3.76915293628333e-09,3.7554854889793e-09,3.53509611841226e-09,3.54760615859552e-09,3.54258904557071e-09,3.54599660111063e-09,3.60784359148007e-09
4,0.2,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,8.58779111414298e-10,9.22738175563932e-10,9.19130472459361e-10,8.64958568892714e-10,8.65773229688085e-10,8.64565436006291e-10,8.65388188763304e-10,8.81065280146174e-10
4,0.5,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,2.45637849483329e-06,2.95758965621791e-06,2.99205753720764e-06,2.89728663984233e-06,2.94667815937118e-06,2.94155305896011e-06,2.94393810505515e-06,2.9557197876136e-06
4,0.5,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,1.52074997398409e-06,1.95231129324846e-06,1.97652885324038e-06,1.89861183508793e-06,1.93997929591404e-06,1.93674749986002e-06,1.93824771952422e-06,1.94791542264357e-06
4,0.5,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,6.98224538621904e-07,9.72218025982028e-07,9.86473366085847e-07,9.35803321906593e-07,9.62399850230872e-07,9.6101649500685e-07,9.61725313178777e-07,9.67748179640856e-07
4,0.5,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,3.9038705750155e-07,5.70841647158879e-07,5.76817230201756e-07,5.42164075600147e-07,5.59872703397188e-07,5.59060873905485e-07,5.59510589725401e-07,5.64239295896894e-07
