INLA.max.edge,sigma2x.true,boundary.splitter,beta0.true,kappa.true,folder_string,FEM.approx.mesh,OmegaArea,MeshExact,Voronoi,DualMesh,DualMeshExtra,DualMeshExtraMeshMapped,BarycentricPointSpread,BarycentricPointSpreadManyPoints,AvgDetMethods
4,0.1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-2.18618538283886e-05,4.08609706528201e-05,4.10754143645062e-05,3.19511369486468e-05,4.08211571008915e-05,3.53899642143629e-05,3.83442025122167e-05,3.92983417689595e-05
4,0.1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,-3.45167939489866e-05,4.55397982998118e-05,4.53958283762949e-05,3.37318746316182e-05,4.51806970271736e-05,3.97422657719139e-05,4.27007652596824e-05,4.37118709469753e-05
4,0.1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,-6.05855885331924e-05,3.73773122065677e-05,3.6195520161405e-05,2.18663525651844e-05,3.62925340546641e-05,3.08933891761975e-05,3.38250459147429e-05,3.49167603027155e-05
4,0.1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,-8.4502860386063e-05,1.56968275322462e-05,1.38425390673786e-05,-1.00245760638915e-06,1.40991951939023e-05,8.71322080616422e-06,1.1640610057341e-05,1.27984785314065e-05
4,0.1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,-0.000120860403198468,-3.54578901139873e-05,-3.78813769110556e-05,-5.07826622623631e-05,-3.74134083936167e-05,-4.27521489378064e-05,-3.98455720606559e-05,-3.86700792834244e-05
4,0.1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,-0.000169405882399964,-0.000128956281126641,-0.000130718828536094,-0.000136978563276922,-0.000130255189399546,-0.000135471544968971,-0.000132629656582757,-0.000131606300122802
4,0.1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,-0.000144294054859295,-7.74768595597478e-05,-7.98298497842489e-05,-9.00470165084654e-05,-7.93006620401954e-05,-8.45898960021308e-05,-8.17081739484564e-05,-8.05810882669559e-05
4,0.1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,-0.000181161285880554,-0.000155107522307653,-0.000156365977399698,-0.000160415959027158,-0.000156007192450915,-0.000161181026248373,-0.000158363696433947,-0.000157405082968117
4,0.1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,-0.000191064942412471,-0.000178091421652034,-0.000178784712549372,-0.000180804506003761,-0.000178570724661747,-0.000183703879559286,-0.000180910724214439,-0.000180012292527376
4,0.1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,-0.000197841123737517,-0.000194313059988646,-0.000194524843833941,-0.000195070518194672,-0.000194454703147649,-0.000199557362772786,-0.000196782554782384,-0.000195926504905081
4,0.2,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-4.57796719553385e-05,8.65403912362314e-05,8.68860452650916e-05,6.76730862135216e-05,8.64098310588838e-05,8.06388850472408e-05,8.37773306435086e-05,8.48504966501912e-05
4,0.2,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,-7.21753912336849e-05,9.64528089364478e-05,9.60456629806097e-05,7.14718869630745e-05,9.56453437924599e-05,8.9857745782666e-05,9.30061122811047e-05,9.42015347546576e-05
4,0.2,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,-0.000126175255165201,7.89513289612346e-05,7.66122491619106e-05,4.64138837365912e-05,7.67699569390398e-05,7.10401042993021e-05,7.41501287473687e-05,7.55047536217712e-05
4,0.2,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,-0.000175558924465189,3.31424205279692e-05,2.93836522862381e-05,-1.76430827022712e-06,2.98774317506574e-05,2.41752919048095e-05,2.72765597711535e-05,2.87710712481655e-05
4,0.2,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,-0.0002501387917353,-7.40646921783021e-05,-7.8997284380765e-05,-0.000105806795115978,-7.80616590659095e-05,-8.36640849605941e-05,-8.06070128071531e-05,-7.90789466785448e-05
4,0.2,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,-0.000348731644488393,-0.000266765972224016,-0.000270294810362485,-0.000283061080524184,-0.000269371911350828,-0.000274719114037657,-0.00027179824713885,-0.000270590011022767
4,0.2,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,-0.000297877271033077,-0.000161191496050735,-0.000165954284396845,-0.000187013604336866,-0.000164893840533482,-0.000170392431454889,-0.000167387985561036,-0.000165964007599397
4,0.2,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,-0.000372427388047664,-0.000319892149211647,-0.000322392558269133,-0.000330605706491105,-0.00032168327450412,-0.000326942982608226,-0.000324073161251317,-0.000322996825168889
4,0.2,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,-0.000392337948794638,-0.000366296091716691,-0.000367659953662237,-0.000371736089328403,-0.000367241146850387,-0.000372417696298446,-0.000369597820620932,-0.000368642541829739
4,0.2,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,-0.000405938917976924,-0.000398883661030914,-0.000399292788776698,-0.00040039173578029,-0.000399157965801598,-0.000404272368300169,-0.000401490396814861,-0.000400619436144848
4,0.5,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-0.000131594908889005,0.000256204908060326,0.000256888214183799,0.000200476025062905,0.000255633055831667,0.000248730508288092,0.00025248055799656,0.000253987448872089
4,0.5,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,-0.000206473441485696,0.000285735233690797,0.000284178306132955,0.000212056575517412,0.000283130529578305,0.000276174941514459,0.000279957029722626,0.000281835208127828
4,0.5,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,-0.000356677175148173,0.000232663153854603,0.00022617513557262,0.000138121942316241,0.000226494070996586,0.000219639586891753,0.000223359583277394,0.000225666306118591
4,0.5,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,-0.00049258800387842,9.75368978465567e-05,8.69304733570394e-05,-2.71330302723428e-06,8.82339859317484e-05,8.14616369806489e-05,8.51560941678688e-05,8.78638176567725e-05
4,0.5,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,-0.000693798528303829,-0.000211002963834785,-0.000224668491712209,-0.000299620048031349,-0.000222122848802363,-0.000228602646495848,-0.000225039615976127,-0.000222287313364266
4,0.5,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,-0.000951835724466074,-0.000738467062770393,-0.000747666751256982,-0.000781371195668992,-0.000745262678793502,-0.000751025572165477,-0.000747851230042931,-0.000746054659005857
4,0.5,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,-0.000819909440958582,-0.000453822613491369,-0.000466692022329721,-0.000524130125148536,-0.000463845225699886,-0.00047002772385387,-0.000466617968373462,-0.000464201110749662
4,0.5,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,-0.00101243214747158,-0.000877666103978326,-0.000884050117172319,-0.000905352312515135,-0.000882240471961173,-0.000887768561290243,-0.000884733123906297,-0.000883291675661672
4,0.5,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,-0.00106292174748113,-0.000996997208479607,-0.00100040338175346,-0.0010108049209923,-0.000999359900121918,-0.00100467009565612,-0.00100176711912176,-0.00100063954102657
4,0.5,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,-0.00109720603327657,-0.00107952467569339,-0.00108051931050158,-0.00108329331013494,-0.0010801928524958,-0.00108534323628049,-0.00108253897402045,-0.00108162380979834
4,1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-0.000332081093913238,0.000678675595381925,0.000679843847024736,0.000531851141834673,0.000676642019929038,0.000667371660666191,0.000672397836628859,0.00067498619192615
4,1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,-0.000516935013488318,0.000758226552846678,0.000753334429123337,0.00056443923446905,0.000750655611195955,0.000741238454101467,0.000746354140702,0.000749961837593888
4,1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,-0.000876595339752017,0.000612116350342886,0.000595479970893098,0.000368205119612448,0.000596022396150049,0.000586768633217489,0.000591798442988833,0.000596437158718471
4,1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,-0.00119598964587863,0.000255882912397358,0.00022878062951011,2.33982573607641e-06,0.00023190547038936,0.000222871912886194,0.000227833165217923,0.000233454818080189
4,1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,-0.00165339205751614,-0.000525064258904756,-0.00055836341334571,-0.000738763596787855,-0.000552229814570756,-0.000560499626804176,-0.000555888637452362,-0.000550409150215552
4,1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,-0.00221069139226655,-0.00175375304502048,-0.00177388501673265,-0.0018475781792862,-0.00176858519657259,-0.00177511909901752,-0.00177146862615752,-0.00176856219670015
4,1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,-0.0019300456982329,-0.00110760992640394,-0.00113755443625579,-0.0012702005297493,-0.00113091801411337,-0.00113844425922383,-0.00113422569312974,-0.00112975046582534
4,1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,-0.00233650323498842,-0.00205490681749446,-0.00206841184836142,-0.00211360904555688,-0.00206456005243839,-0.00207056903604706,-0.00206723385773099,-0.00206513632241446
4,1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,-0.00243986038789882,-0.00230511730862702,-0.00231208817721525,-0.00233354778300745,-0.00230994701454965,-0.00231548901408982,-0.00231244076914773,-0.0023110164567259
4,1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,-0.00250934311406314,-0.00247378665802312,-0.0024757604580329,-0.00248136786078286,-0.00247511322289523,-0.00248032475402415,-0.00247748224108931,-0.00247649346681294
3,0.1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-1.26024844283962e-05,3.33080426303831e-05,3.36099428832741e-05,2.78145368926709e-05,3.34040029959432e-05,3.08811154803832e-05,3.2184609855777e-05,3.26775427691521e-05
3,0.1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,-2.07612154289825e-05,4.19234491615692e-05,4.20596778180911e-05,3.42533671638179e-05,4.18534697785393e-05,3.93236272942827e-05,4.06322614385912e-05,4.11584970982147e-05
3,0.1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,-3.94352623277277e-05,4.74235098390351e-05,4.65716464199912e-05,3.60851662153896e-05,4.65689576196986e-05,4.40393674597237e-05,4.53488126004132e-05,4.59904587877724e-05
3,0.1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,-5.89626411749448e-05,3.98617779383988e-05,3.82957351266162e-05,2.64593760034281e-05,3.83541327353449e-05,3.58248123331728e-05,3.71374189937863e-05,3.78947754254638e-05
3,0.1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,-9.37254583420763e-05,4.98205519413381e-06,2.50586296727236e-06,-9.20921568529283e-06,2.67304131691961e-06,1.58926248056865e-07,1.46817171675125e-06,2.35761148862678e-06
3,0.1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,-0.000152481410383654,-9.43192544103304e-05,-9.66600012454095e-05,-0.000103493264694659,-9.64337597479312e-05,-9.88890555614837e-05,-9.76092619494266e-05,-9.67822665829163e-05
3,0.1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,-0.000120035707479339,-3.43840838752749e-05,-3.70974816896982e-05,-4.72133543846618e-05,-3.68751149152865e-05,-3.93675605501966e-05,-3.80678978552268e-05,-3.71584277771366e-05
3,0.1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,-0.000169495968676979,-0.000129862865239075,-0.000131667211636485,-0.00013631009114163,-0.000131481159009176,-0.000133912651695845,-0.00013264687384134,-0.000131914152284384
3,0.1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,-0.000184900858454159,-0.000164146863229682,-0.000165225547605486,-0.000167649144813042,-0.000165111685008932,-0.000167519093659938,-0.000166268252577699,-0.000165654288416347
3,0.1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,-0.000196082722671955,-0.000190200830918317,-0.000190569328181335,-0.000191254073308189,-0.00019053629998736,-0.000192924636551141,-0.000191686137743124,-0.000191183446676256
3,0.2,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-2.64586665852683e-05,7.03701816364304e-05,7.09549954966536e-05,5.88149263107051e-05,7.06174858845551e-05,6.79448850074154e-05,6.93237944880823e-05,6.98422685026273e-05
3,0.2,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,-4.35283784313877e-05,8.86588487599762e-05,8.88781668860603e-05,7.24955986228523e-05,8.85449562885717e-05,8.58579222764601e-05,8.72471649895059e-05,8.78374118401148e-05
3,0.2,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,-8.23921848594107e-05,0.000100117667617073,9.84267429575664e-05,7.6342168170173e-05,9.84258565701057e-05,9.5737272118794e-05,9.71281615439811e-05,9.79671401615041e-05
3,0.2,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,-0.000122918607489883,8.40332868578228e-05,8.08558638018352e-05,5.60069890407127e-05,8.09882535506917e-05,7.83007446009696e-05,7.96978216585114e-05,8.07751940939661e-05
3,0.2,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,-0.000194647228328013,1.03238270920712e-05,5.28170749433206e-06,-1.91093785280175e-05,5.64616255483057e-06,2.99126846265795e-06,4.38071977968415e-06,5.72473707671518e-06
3,0.2,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,-0.000314587566975976,-0.000196144767870768,-0.000200802758293944,-0.000214745722468182,-0.000200322972869843,-0.000202854818584122,-0.000201527455293876,-0.000200330554582511
3,0.2,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,-0.000248564561095473,-7.21180679223393e-05,-7.76051770556806e-05,-9.84961212602573e-05,-7.71270143098691e-05,-7.97361754032571e-05,-7.83671910256177e-05,-7.69907251433528e-05
3,0.2,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,-0.000348992765599334,-0.00026883717557365,-0.000272381375417448,-0.00028178618266667,-0.000271988948759239,-0.0002744719451364,-0.000273173438073418,-0.000272170576592031
3,0.2,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,-0.000380009146564883,-0.000338332076351128,-0.000340411266524743,-0.000345283871620732,-0.000340170833749805,-0.000342604967128069,-0.000341336776865062,-0.000340571184123761
3,0.2,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,-0.00040244131237824,-0.000390716071331594,-0.000391400620723059,-0.000392766795424378,-0.000391328193613109,-0.000393724061636081,-0.000392480560714257,-0.00039192990160362
3,0.5,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-7.64355799383035e-05,0.0002074777666678,0.00020901925312119,0.000173580689410619,0.000208275424496123,0.000205097735978629,0.00020673265378573,0.000207320566809894
3,0.5,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,-0.000125250173118532,0.000262126433008347,0.000262509456153842,0.000214601133930432,0.0002617963232182,0.000258576583653179,0.000260240645997146,0.000261049888406143
3,0.5,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,-0.000234745101421122,0.000295181913433889,0.000290431718160881,0.00022592601302867,0.000290418385240961,0.000287188431059488,0.000288856962063339,0.000290415481991712
3,0.5,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,-0.000347953673606293,0.000247018857202389,0.000237915997871921,0.000166004536898977,0.000238315089629955,0.000235089387323737,0.000236775292145723,0.000239022924834745
3,0.5,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,-0.000544896587037881,2.98942852216872e-05,1.56175361630843e-05,-5.32619131566748e-05,1.66974643541702e-05,1.35697001904813e-05,1.52310572347121e-05,1.8202008632827e-05
3,0.5,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,-0.000863818542853877,-0.00055023097852156,-0.000562536561077507,-0.000599638092070045,-0.000561202431257938,-0.000563978603631292,-0.000562498425527821,-0.000560089400003224
3,0.5,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,-0.00068993251006145,-0.000206663067165613,-0.000221820244076761,-0.000279414780273989,-0.000220439130842053,-0.000223433142126156,-0.000221833402573018,-0.00021883779735672
3,0.5,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,-0.000952736925052814,-0.000744702742222478,-0.000753781476383709,-0.000778283111012089,-0.00075271387642245,-0.000755357797721704,-0.000753956678114093,-0.000752102514172887
3,0.5,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,-0.00103186952734887,-0.00092580436643124,-0.000930937439099466,-0.000943367302633476,-0.000930294554221986,-0.000932810396201363,-0.000931489183789689,-0.000930267187948749
3,0.5,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,-0.00108848710871982,-0.00105914326378017,-0.00106074792470406,-0.00106417094735288,-0.00106055146972959,-0.00106296995624844,-0.00106171151098167,-0.00106102482508878
3,1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-0.000194218809199688,0.000546382076526415,0.00054997395971017,0.000457460714744516,0.000548294120515588,0.000544049459196393,0.000546228383816318,0.000546985599952977
3,1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,-0.000316269992628634,0.000693572226795358,0.000693797271505264,0.000568588047799118,0.000692243390816748,0.000687887982735316,0.000690141657680051,0.000691528505906548
3,1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,-0.000583870058427525,0.000777940446084035,0.000765514187992019,0.000598273352997855,0.000765360055233875,0.000760968541993625,0.00076323453929894,0.000766603554120499
3,1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,-0.000856494110021754,0.000647953614406941,0.000623997241516313,0.000440367415400304,0.000625003187367302,0.000620622682642827,0.000622935710106224,0.000628102487207921
3,1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,-0.00131742264310574,7.74343211611671e-05,4.10299025587189e-05,-0.000127889087126493,4.37918302855965e-05,3.96740275738006e-05,4.19163254613139e-05,4.87692814081194e-05
3,1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,-0.00202496043446445,-0.00133344009655593,-0.00136140244994171,-0.00144384789776662,-0.00135831535684016,-0.00136155325876082,-0.00135978000810695,-0.00135489823404111
3,1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,-0.00164541801336649,-0.000517766413177355,-0.000554786622206916,-0.000690517915158463,-0.000551383470106643,-0.000555153904691283,-0.000553078983350349,-0.000546433878706509
3,1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,-0.00221297997567528,-0.00176913761883027,-0.00178881781417502,-0.00184139103630122,-0.00178644318990204,-0.00178937861627048,-0.00178778989597576,-0.00178431342703071
3,1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,-0.00237675313032489,-0.0021576097611108,-0.00216818318919631,-0.00219395122027451,-0.00216680733827979,-0.00216946505793803,-0.00216805149726213,-0.00216602336875741
3,1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,-0.00249187248065324,-0.00243276664650838,-0.00243589980917944,-0.00244280326851196,-0.00243548710269725,-0.00243794360775613,-0.00243666010752515,-0.00243575145473327
2,0.1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,-6.02313274754403e-06,2.23394103892157e-05,2.25689022253664e-05,1.98954810327001e-05,2.23505384102904e-05,1.92221615374254e-05,2.32106069384573e-05,2.1938323900151e-05
