INLA.max.edge,sigma2x.true,boundary.splitter,beta0.true,kappa.true,folder_string,FEM.approx.mesh,OmegaArea,MeshExact,Voronoi,DualMesh,DualMeshExtra,DualMeshExtraMeshMapped,BarycentricPointSpread,BarycentricPointSpreadManyPoints,AvgDetMethods
3,0.1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,2.87288833977474e-08,1.68643637681021e-08,1.73362546201269e-08,1.85804409470394e-08,1.72872951743962e-08,1.79325982842126e-08,1.75951931398803e-08,1.74013435729077e-08
3,0.1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,3.41883274570849e-08,2.6944192708144e-08,2.72994815815328e-08,2.81062357565442e-08,2.72618685264888e-08,2.80626467406471e-08,2.76451318152414e-08,2.74413432707264e-08
3,0.1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,3.84484341304466e-08,3.61763560820181e-08,3.63166688434854e-08,3.65781205569741e-08,3.63040816128734e-08,3.72199153883899e-08,3.6743575402876e-08,3.65511102830127e-08
3,0.2,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,7.00061037470392e-10,4.9519624635442e-09,5.03461138593014e-09,3.45919555693367e-09,4.98682931265534e-09,4.6165073986709e-09,4.80578848222587e-09,4.87794246959309e-09
3,0.2,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,1.89471972886609e-09,7.86039146344433e-09,7.89932854902638e-09,5.25561181968571e-09,7.84020928414508e-09,7.37158281763066e-09,7.61206779870607e-09,7.71541091876994e-09
3,0.2,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,6.78847212590731e-09,1.00235473690828e-08,9.68782372923484e-09,5.82812664092297e-09,9.68764924155902e-09,9.16562527274802e-09,9.43387976491368e-09,9.59756055142379e-09
3,0.2,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,1.51089840672518e-08,7.06159330012913e-09,6.53767071114092e-09,3.13678282140652e-09,6.55909721319112e-09,6.13100660506626e-09,6.35174277711188e-09,6.5246319809179e-09
3,0.2,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,3.78875434957778e-08,1.06581405826983e-10,2.78964340556834e-11,3.65168347727057e-10,3.18791515955709e-11,8.94768701569202e-12,1.9190705788116e-11,3.27726145975175e-11
3,0.2,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,9.89653372958644e-08,3.84727699630773e-08,4.03217477384561e-08,4.61157253183814e-08,4.0129293459412e-08,4.11500774227972e-08,4.06133152372253e-08,4.01323310993363e-08
3,0.2,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,6.17843410325849e-08,5.20101572085115e-09,6.02256350584353e-09,9.70148590331531e-09,5.94857633635476e-09,6.35785766793898e-09,6.14141662924565e-09,5.92757175809929e-09
